-0.0369175241992488	0.0495006516296635	0.135538078372346	0.220539959260467	0.303859378654931	0.384862225464503	0.462932019114108	0.537474601334241	0.607922658064165	0.673740037054466	0.734425828309407	0.789518176314457	0.838597795035627	0.881291158939365	0.917273345747406	0.946270509291502	0.968061963648117	0.982481862691556	0.989420462283127	0.988824955490296	0.980699874479333	0.965107056022790	0.942165170884323	0.912048820662525	0.874987208967332	0.831262397042158	0.781207157107516	0.725202439763491	0.663674474725642	0.597091526959509	0.525960332901475	0.450822243888511	0.372249106147624	0.290838908700781	0.207211232307372	0.122002534080523	0.0358613036641603	-0.0505568721647519	-0.136594298907434	-0.221596179795556	-0.304915599190019	-0.385918445999592	-0.463988239649196	-0.538530821869329	-0.608978878599253	-0.674796257589554	-0.735482048844496	-0.790574396849545	-0.839654015570715	-0.882347379474453	-0.918329566282495	-0.947326729826591	-0.969118184183205	-0.983538083226645	-0.990476682818215	-0.989881176025384	-0.981756095014422	-0.966163276557879	-0.943221391419412	-0.913105041197613	-0.876043429502420	-0.832318617577246	-0.782263377642605	-0.726258660298579	-0.664730695260731	-0.598147747494598	-0.527016553436564	-0.451878464423600	-0.373305326682713	-0.291895129235869	-0.208267452842460	-0.123058754615612
-0.123006202894512	-0.0368652614644020	0.0495525556429848	0.135589557463873	0.220590926147960	0.303909727458015	0.384911837657026	0.462980771591721	0.537522375815950	0.607969350922970	0.673785568573102	0.734470201885107	0.789561437085124	0.838639926486252	0.881332174678431	0.917313290039972	0.946309455848443	0.968100012740281	0.982519136769250	0.989457100380768	0.988861106776642	0.980735691369788	0.965142687298235	0.942200755258727	0.912084481209490	0.875023048755854	0.831298496248412	0.781243571768015	0.725239202222487	0.663711595713829	0.597128999129749	0.525998135548137	0.450860348496693	0.372287482362597	0.290877530280200	0.207250082621074	0.122041610754854	0.0359006220276097	-0.0505172785399988	-0.136554401135803	-0.221555972041371	-0.304875096943365	-0.385877682341024	-0.463947260334560	-0.538489679589888	-0.608937626828249	-0.674754944454048	-0.735440711459019	-0.790533056515870	-0.839612674188166	-0.882306017421652	-0.918288141930040	-0.947285180727757	-0.969076429874058	-0.983496029455817	-0.990434226927640	-0.989838213123220	-0.981712524525776	-0.966119008711434	-0.943176353230718	-0.913059181542303	-0.875996722932871	-0.832271066620049	-0.782215013415986	-0.726209541401699	-0.664680532871054	-0.598096637622160	-0.526964714571054	-0.451826110591731	-0.373252663071584	-0.291842345567558	-0.208214716181001
-0.208158447944622	-0.122950389312514	-0.0368099699929278	0.0496073016875588	0.135643733732787	0.220644471158475	0.303962546598439	0.384963811141563	0.463031764698958	0.537572250697443	0.608017979157211	0.673832843585279	0.734515998733928	0.789605668081248	0.838682651783685	0.881373507576965	0.917353377954596	0.946348489026801	0.968138148453864	0.982556497468361	0.989493825099828	0.988897344684407	0.980771594881661	0.965178405195097	0.942236426254550	0.912120228377874	0.875058975165795	0.831334682076085	0.781280073049932	0.725276051302902	0.663748803323435	0.597166557921408	0.526036024816218	0.450898539726294	0.372325945198989	0.290916238481038	0.207289019556195	0.122080774050603	0.0359400270124773	-0.0504775982938279	-0.136514416742753	-0.221515677665768	-0.304834508075292	-0.385836832061039	-0.463906194398506	-0.538448450689028	-0.608896288435826	-0.674713544697124	-0.735399287452124	-0.790491629560777	-0.839571246184199	-0.882264568747434	-0.918246630956166	-0.947243545007504	-0.969034588943492	-0.983453889063572	-0.990391684415645	-0.989795163599638	-0.981668867415711	-0.966074654243571	-0.943131228420605	-0.913011702804551	-0.875946724348495	-0.832219050616774	-0.782161319223820	-0.726154445610614	-0.664624667757493	-0.598040273285487	-0.526908019149718	-0.451769265332229	-0.373195849444209	-0.291785732442908
-0.291729119318258	-0.208102179708243	-0.122894575730517	-0.0367546785214536	0.0496620477321328	0.135697910001701	0.220698016168989	0.304015365738862	0.385015784626101	0.463082757806194	0.537622125578935	0.608066607391453	0.673880118597456	0.734561847207168	0.789650059550131	0.838725605721246	0.881415097454089	0.917393731954166	0.946387732934623	0.968176370788864	0.982593944788891	0.989530636440306	0.988933669213590	0.980807585014953	0.965214209713378	0.942272183871791	0.912156062167675	0.875094988197154	0.831370954525176	0.781316660953267	0.725312987004736	0.663786097554459	0.597204203334485	0.526074000705717	0.450936817577314	0.372364494656799	0.290955033303294	0.207328043112735	0.122120023967771	0.0359795186187632	-0.0504378314262379	-0.136474345728285	-0.221475296668746	-0.304793832585801	-0.385795895159635	-0.463865041841033	-0.538407135166750	-0.608854863421984	-0.674672058318781	-0.735357776823811	-0.790450115984266	-0.839529731558814	-0.882223033451796	-0.918205033360875	-0.947201822665834	-0.968992661391508	-0.983411662049908	-0.990349055282233	-0.989752027454638	-0.981625123684228	-0.966029396684452	-0.943080950584919	-0.912959663680068	-0.875893892600588	-0.832165390581970	-0.782106845873083	-0.726099222687655	-0.664568802643932	-0.597983908948813	-0.526851323728382	-0.451712420072727	-0.373139035816834
-0.373082222189459	-0.291672506193607	-0.208045911471864	-0.122838762148519	-0.0366993870499794	0.0497167937767069	0.135752086270615	0.220751561179503	0.304068184879286	0.385067758110638	0.463133750913430	0.537672000460428	0.608115235625695	0.673927393609634	0.734607695680408	0.789694451019014	0.838768559658807	0.881456687331212	0.917434085953737	0.946427031228220	0.968214835133544	0.982631478730840	0.989567534402203	0.988970080364192	0.980843661769663	0.965250100853077	0.942308028110449	0.912191982578896	0.875131087849931	0.831407313595686	0.781353335478020	0.725350009327987	0.663823478406901	0.597241935368980	0.526112063216634	0.450975182049751	0.372403130736027	0.290993914746969	0.207367153290692	0.122159360506356	0.0360190968464675	-0.0503979779372300	-0.136434188092399	-0.221434829050306	-0.304753070474892	-0.385754871636812	-0.463823802662143	-0.538365733023054	-0.608813351786725	-0.674630485319021	-0.735316179574079	-0.790408515786336	-0.839488130312010	-0.882181411534741	-0.918163349144165	-0.947160013702745	-0.968950647218106	-0.983369348414825	-0.990306339527402	-0.989708804688219	-0.981581293331327	-0.965978644310169	-0.943029619330675	-0.912907624555586	-0.875841060852681	-0.832111730547165	-0.782052372522346	-0.726043999764697	-0.664512937530371	-0.597927544612138	-0.526794628307046	-0.451655574813225
-0.451598729553724	-0.373025408562084	-0.291615893068957	-0.207989643235486	-0.122782948566521	-0.0366440955785052	0.0497715398212808	0.135806262539529	0.220805106190018	0.304121004019709	0.385119731595175	0.463184744020667	0.537721875341920	0.608163863859937	0.673974668621811	0.734653544153649	0.789738842487897	0.838811513596367	0.881498277208336	0.917474439953308	0.946466329521817	0.968253303860517	0.982669239949322	0.989604518985517	0.989006578136211	0.980879825145791	0.965286078614194	0.942343958970527	0.912227989611534	0.875167274124127	0.831443759287614	0.781390096624192	0.725387118272657	0.663860945880762	0.597279754024894	0.526150212348969	0.451013633143607	0.372441853436673	0.291032882812062	0.207406350090068	0.122198783666360	0.0360587616955900	-0.0503580378268038	-0.136393943835094	-0.221394274810449	-0.304712221742565	-0.385713761492572	-0.463782476861833	-0.538324244257939	-0.608771753530047	-0.674588825697842	-0.735274495702929	-0.790366828966988	-0.839446442443787	-0.882139702996266	-0.918121578306036	-0.947118118118238	-0.968908546423286	-0.983326948158325	-0.990263537151154	-0.989665495300382	-0.981531998882746	-0.965927891935886	-0.942978288076431	-0.912855585431103	-0.875788229104775	-0.832058070512361	-0.781997899171609	-0.725988776841740	-0.664457072416810	-0.597871180275465	-0.526737932885710
-0.526681237464374	-0.451541884294222	-0.372968594934709	-0.291559279944307	-0.207933374999107	-0.122727134984523	-0.0365888041070310	0.0498262858658549	0.135860438808442	0.220858651200532	0.304173823160133	0.385171705079712	0.463235737127903	0.537771750223413	0.608212492094178	0.674021943633988	0.734699392626889	0.789783233956780	0.838854467533928	0.881539867085459	0.917514793952878	0.946505627815414	0.968291772587489	0.982707142260935	0.989641590190250	0.989043162529649	0.980916075143338	0.965322142996730	0.942379976452022	0.912264083265591	0.875203547019740	0.831480291600960	0.781426944391782	0.725424313838745	0.663898499976041	0.597317659302225	0.526188448102723	0.451052170858881	0.372480662758738	0.291071937498572	0.207445633510862	0.122238293447782	0.0360985131661307	-0.0503180110949594	-0.136353612956372	-0.221353633949172	-0.304671286388819	-0.385672564726913	-0.463741064440106	-0.538282668871406	-0.608730068651951	-0.674547079455245	-0.735232725210361	-0.790325055526221	-0.839404667954147	-0.882097907836374	-0.918079720846490	-0.947076135912312	-0.968866359007047	-0.983284461280406	-0.990220648153486	-0.989622099291126	-0.981481659997891	-0.965877139561603	-0.942926956822187	-0.912803546306620	-0.875735397356868	-0.832004410477557	-0.781943425820872	-0.725933553918780	-0.664401207303248	-0.597814815938791
-0.597758451602116	-0.526624542043038	-0.451485039034720	-0.372911781307334	-0.291502666819657	-0.207877106762728	-0.122671321402526	-0.0365335126355567	0.0498810319104290	0.135914615077356	0.220912196211047	0.304226642300556	0.385223678564250	0.463286730235139	0.537821625104905	0.608261120328420	0.674069218646165	0.734745241100129	0.789827625425663	0.838897421471489	0.881581456962583	0.917555147952449	0.946544926109010	0.968330241314461	0.982745044572548	0.989678748016401	0.989079833544506	0.980952411762302	0.965358294000684	0.942416080554936	0.912300263541066	0.875239906536773	0.831516910535724	0.781463878780791	0.725461596026252	0.663936140692738	0.597355651200975	0.526226770477896	0.451090795195574	0.372519558702220	0.291111078806501	0.207485003553074	0.122277889850623	0.0361383512580898	-0.0502778977416966	-0.136313195456231	-0.221312906466477	-0.304630264413654	-0.385631281339835	-0.463699565396960	-0.538241006863455	-0.608688297152437	-0.674505246591229	-0.735190868096374	-0.790283195464037	-0.839362806843088	-0.882056026055063	-0.918037776765525	-0.947034067084969	-0.968824084969390	-0.983241887781069	-0.990177672534401	-0.989577689195870	-0.981431321113036	-0.965826387187320	-0.942875625567943	-0.912751507182138	-0.875682565608961	-0.831950750442752	-0.781888952470135	-0.725878330995822	-0.664345342189687
-0.664289477076126	-0.597702087265442	-0.526567846621702	-0.451428193775219	-0.372854967679959	-0.291446053695006	-0.207820838526349	-0.122615507820528	-0.0364782211640825	0.0499357779550030	0.135968791346270	0.220965741221561	0.304279461440980	0.385275652048787	0.463337723342376	0.537871499986398	0.608309748562662	0.674116493658342	0.734791089573369	0.789872016894545	0.838940375409050	0.881623046839706	0.917595501952019	0.946584224402607	0.968368710041433	0.982782946884161	0.989716168658450	0.989116591180780	0.980988835002686	0.965394531626056	0.942452271279268	0.912336530437959	0.875276352675223	0.831553616091907	0.781500899791218	0.725498964835176	0.663973868030854	0.597393729721144	0.526265179474486	0.451129506153684	0.372558541267122	0.291150306735850	0.207524460216705	0.122317572874882	0.0361782759714672	-0.0502376977670156	-0.136272691334671	-0.221272092362364	-0.304589155817072	-0.385589911331340	-0.463657979732396	-0.538199258234086	-0.608646439031505	-0.674463327105795	-0.735148924360969	-0.790241248780434	-0.839320859110611	-0.882014057652334	-0.917995746063142	-0.946991911636206	-0.968781724310315	-0.983199227660313	-0.990134610293897	-0.989527572303902	-0.981380982228181	-0.965775634813037	-0.942824294313699	-0.912699468057655	-0.875629733861055	-0.831897090407947	-0.781834479119398	-0.725823108072864
-0.725767885149906	-0.664233611962564	-0.597645722928769	-0.526511151200366	-0.451371348515717	-0.372798154052584	-0.291389440570356	-0.207764570289971	-0.122559694238530	-0.0364229296926083	0.0499905239995770	0.136022967615184	0.221019286232075	0.304332280581403	0.385327625533324	0.463388716449612	0.537921374867890	0.608358376796903	0.674163768670519	0.734836938046609	0.789916408363428	0.838983329346610	0.881664636716830	0.917635855951590	0.946623522696204	0.968407178768405	0.982820849195775	0.989753793388303	0.989153435438473	0.981025344864487	0.965430855872847	0.942488548625018	0.912372883956271	0.875312885435092	0.831590408269508	0.781538007423062	0.725536420265520	0.664011681990387	0.597431894862730	0.526303675092494	0.451168303733213	0.372597610453441	0.291189621286615	0.207564003501754	0.122357342520558	0.0362182873062628	-0.0501974111709163	-0.136232100591694	-0.221231191636833	-0.304547960599071	-0.385548454701426	-0.463616307446415	-0.538157422983299	-0.608604494289154	-0.674421320998943	-0.735106894004146	-0.790199215475412	-0.839278824756715	-0.881972002628187	-0.917953628739340	-0.946949669566026	-0.968739277029821	-0.983156480918140	-0.990091461431975	-0.989477455411933	-0.981330643343325	-0.965724882438753	-0.942772963059455	-0.912647428933172	-0.875576902113147	-0.831843430373142	-0.781780005768661
-0.781725532417924	-0.725712662226947	-0.664177746849003	-0.597589358592095	-0.526454455779030	-0.451314503256215	-0.372741340425209	-0.291332827445706	-0.207708302053592	-0.122503880656532	-0.0363676382211341	0.0500452700441511	0.136077143884097	0.221072831242590	0.304385099721827	0.385379599017861	0.463439709556848	0.537971249749383	0.608407005031145	0.674211043682696	0.734882786519850	0.789960799832311	0.839026283284171	0.881706226593953	0.917676209951160	0.946662820989801	0.968445647495377	0.982858751507387	0.989791418118157	0.989190366317584	0.981061941347707	0.965467266741055	0.942524912592187	0.912409324096001	0.875349504816379	0.831627287068527	0.781575201676325	0.725573962317281	0.664049582571339	0.597470146625735	0.526342257331921	0.451207187934161	0.372636766261179	0.291229022458800	0.207603633408221	0.122397198787654	0.0362583852624767	-0.0501570379533987	-0.136191423227298	-0.221190204289884	-0.304506678759653	-0.385506911450095	-0.463574548539014	-0.538115501111093	-0.608562462925385	-0.674379228270672	-0.735064777025905	-0.790157095548973	-0.839236703781402	-0.881929860982622	-0.917911424794121	-0.946907340874428	-0.968696743127909	-0.983113647554547	-0.990048225948635	-0.989427338519964	-0.981280304458471	-0.965674130064470	-0.942721631805211	-0.912595389808689	-0.875524070365241	-0.831789770338338
-0.831736110303533	-0.781671059067187	-0.725657439303989	-0.664121881735442	-0.597532994255421	-0.526397760357694	-0.451257657996714	-0.372684526797834	-0.291276214321056	-0.207652033817213	-0.122448067074535	-0.0363123467496599	0.0501000160887250	0.136131320153011	0.221126376253104	0.304437918862250	0.385431572502399	0.463490702664084	0.538021124630875	0.608455633265387	0.674258318694873	0.734928634993090	0.790005191301194	0.839069237221732	0.881747816471077	0.917716563950731	0.946702119283397	0.968484116222349	0.982896653819001	0.989829042848010	0.989227383818114	0.981098624452344	0.965503764230683	0.942561363180774	0.912445850857149	0.875386210819084	0.831664252488964	0.781612482551007	0.725611590990460	0.664087569773710	0.597508485010159	0.526380926192767	0.451246158756526	0.372676008690335	0.291268510252402	0.207643349936106	0.122437141676167	0.0362985698401089	-0.0501165781144628	-0.136150659241484	-0.221149130321516	-0.304465310298816	-0.385465281577345	-0.463532703010195	-0.538073492617468	-0.608520344940198	-0.674337048920984	-0.735022573426245	-0.790114889001115	-0.839194496184670	-0.881887632715638	-0.917869134227483	-0.946864925561411	-0.968654122604579	-0.983070727569537	-0.990004903843876	-0.989377221627996	-0.981229965573615	-0.965623377690187	-0.942670300550966	-0.912543350684206	-0.875471238617334
